name,timestamp,network_name,value_counts
92007757,2022-01-02,"T-Mobile USA, Inc",5
92007757,2022-01-04,"T-Mobile USA, Inc",4
92007757,2022-01-05,"T-Mobile USA, Inc",3
92007757,2022-01-06,"T-Mobile USA, Inc",3
92007757,2022-01-07,"T-Mobile USA, Inc",4
92007757,2022-01-08,"T-Mobile USA, Inc",3
92007757,2022-01-09,"T-Mobile USA, Inc",4
92007757,2022-01-10,"T-Mobile USA, Inc",3
92007757,2022-01-11,"T-Mobile USA, Inc",4
92007757,2022-01-12,"T-Mobile USA, Inc",3
92007757,2022-01-13,"T-Mobile USA, Inc",3
92007757,2022-01-14,"T-Mobile USA, Inc",4
92007757,2022-01-15,"T-Mobile USA, Inc",3
92007757,2022-01-16,"T-Mobile USA, Inc",4
92007757,2022-01-17,"T-Mobile USA, Inc",2
92007766,2021-11-25,AT&T Mobility,3
92007766,2021-11-26,AT&T Mobility,4
92007766,2021-11-27,AT&T Mobility,4
92007766,2021-11-28,AT&T Mobility,4
92007766,2021-11-29,AT&T Mobility,5
92007766,2021-11-30,AT&T Mobility,11
92007766,2021-12-01,AT&T Mobility,13
92007766,2021-12-02,AT&T Mobility,15
92007766,2021-12-03,AT&T Mobility,12
92007766,2021-12-03,"T-Mobile USA, Inc",2
92007766,2021-12-04,"T-Mobile USA, Inc",3
92007766,2021-12-04,AT&T Mobility,1
92007766,2021-12-05,"T-Mobile USA, Inc",3
92007766,2021-12-05,AT&T Mobility,1
92007766,2021-12-06,AT&T Mobility,5
92007766,2021-12-06,"T-Mobile USA, Inc",1
92007766,2021-12-07,AT&T Mobility,3
92007766,2021-12-08,"T-Mobile USA, Inc",4
92007766,2021-12-08,AT&T Mobility,1
92007766,2021-12-09,AT&T Mobility,5
92007766,2021-12-09,"T-Mobile USA, Inc",5
92007766,2021-12-10,AT&T Mobility,3
92007766,2021-12-10,"T-Mobile USA, Inc",3
92007766,2021-12-11,AT&T Mobility,2
92007766,2021-12-11,"T-Mobile USA, Inc",2
92007766,2021-12-12,AT&T Mobility,3
92007766,2021-12-12,"T-Mobile USA, Inc",2
92007766,2021-12-13,"T-Mobile USA, Inc",3
92007766,2021-12-13,AT&T Mobility,2
92007766,2021-12-14,"T-Mobile USA, Inc",3
92007766,2021-12-14,AT&T Mobility,2
92007766,2021-12-15,"T-Mobile USA, Inc",4
92007766,2021-12-15,AT&T Mobility,2
92007766,2021-12-16,AT&T Mobility,4
92007766,2021-12-17,AT&T Mobility,3
92007766,2021-12-17,"T-Mobile USA, Inc",1
92007766,2021-12-18,AT&T Mobility,3
92007766,2021-12-19,AT&T Mobility,4
92007766,2021-12-20,AT&T Mobility,3
92007766,2021-12-21,AT&T Mobility,4
92007766,2021-12-22,AT&T Mobility,4
92007766,2021-12-23,AT&T Mobility,6
92007766,2021-12-23,"T-Mobile USA, Inc",1
92007766,2021-12-24,AT&T Mobility,3
92007766,2021-12-25,AT&T Mobility,2
92007766,2021-12-25,"T-Mobile USA, Inc",2
92007766,2021-12-26,"T-Mobile USA, Inc",7
92007766,2021-12-27,AT&T Mobility,4
92007766,2021-12-27,"T-Mobile USA, Inc",1
92007766,2021-12-28,AT&T Mobility,7
92007766,2021-12-28,"T-Mobile USA, Inc",3
92007766,2021-12-29,AT&T Mobility,4
92007766,2021-12-30,AT&T Mobility,5
92007766,2021-12-31,AT&T Mobility,3
92007766,2022-01-01,AT&T Mobility,5
92007766,2022-01-02,AT&T Mobility,3
92007766,2022-01-03,AT&T Mobility,4
92007766,2022-01-04,AT&T Mobility,3
92007766,2022-01-04,"T-Mobile USA, Inc",1
92007766,2022-01-05,"T-Mobile USA, Inc",4
92007766,2022-01-06,AT&T Mobility,4
92007766,2022-01-07,AT&T Mobility,4
92007766,2022-01-07,"T-Mobile USA, Inc",1
92007766,2022-01-08,AT&T Mobility,5
92007766,2022-01-09,AT&T Mobility,3
92007766,2022-01-10,AT&T Mobility,4
92007766,2022-01-11,AT&T Mobility,3
92007766,2022-01-12,AT&T Mobility,3
92007766,2022-01-13,AT&T Mobility,5
92007766,2022-01-14,AT&T Mobility,3
92007766,2022-01-15,AT&T Mobility,4
92007766,2022-01-15,"T-Mobile USA, Inc",1
92007766,2022-01-16,"T-Mobile USA, Inc",3
92007766,2022-01-17,"T-Mobile USA, Inc",2
92007767,2021-11-25,"T-Mobile USA, Inc",2
92007767,2021-11-26,"T-Mobile USA, Inc",4
92007767,2021-11-27,"T-Mobile USA, Inc",3
92007767,2021-11-28,"T-Mobile USA, Inc",4
92007767,2021-11-29,"T-Mobile USA, Inc",3
92007767,2021-11-30,"T-Mobile USA, Inc",4
92007767,2021-12-01,"T-Mobile USA, Inc",3
92007767,2021-12-02,"T-Mobile USA, Inc",3
92007767,2021-12-03,"T-Mobile USA, Inc",4
92007767,2021-12-04,"T-Mobile USA, Inc",3
92007767,2021-12-05,"T-Mobile USA, Inc",4
92007767,2021-12-06,"T-Mobile USA, Inc",3
92007767,2021-12-07,"T-Mobile USA, Inc",4
92007767,2021-12-08,"T-Mobile USA, Inc",3
92007767,2021-12-09,"T-Mobile USA, Inc",3
92007767,2021-12-10,"T-Mobile USA, Inc",4
92007767,2021-12-11,"T-Mobile USA, Inc",3
92007767,2021-12-12,"T-Mobile USA, Inc",4
92007767,2021-12-13,"T-Mobile USA, Inc",3
92007767,2021-12-14,"T-Mobile USA, Inc",4
92007767,2021-12-15,"T-Mobile USA, Inc",3
92007767,2021-12-16,"T-Mobile USA, Inc",4
92007767,2021-12-17,AT&T Mobility,3
92007767,2021-12-18,AT&T Mobility,4
92007767,2021-12-19,AT&T Mobility,3
92007767,2021-12-20,AT&T Mobility,4
92007767,2021-12-21,AT&T Mobility,3
92007767,2021-12-22,AT&T Mobility,3
92007767,2021-12-23,AT&T Mobility,4
92007767,2021-12-24,AT&T Mobility,3
92007767,2021-12-25,AT&T Mobility,4
92007767,2021-12-26,AT&T Mobility,3
92007767,2021-12-27,AT&T Mobility,4
92007767,2021-12-28,AT&T Mobility,3
92007767,2021-12-29,AT&T Mobility,3
92007767,2021-12-30,AT&T Mobility,4
92007767,2021-12-31,AT&T Mobility,3
92007767,2022-01-01,AT&T Mobility,4
92007767,2022-01-02,AT&T Mobility,3
92007767,2022-01-03,AT&T Mobility,4
92007767,2022-01-04,AT&T Mobility,3
92007767,2022-01-05,AT&T Mobility,3
92007767,2022-01-06,AT&T Mobility,4
92007767,2022-01-07,AT&T Mobility,3
92007767,2022-01-08,AT&T Mobility,4
92007767,2022-01-09,AT&T Mobility,3
92007767,2022-01-10,AT&T Mobility,4
92007767,2022-01-11,AT&T Mobility,3
92007767,2022-01-12,AT&T Mobility,4
92007767,2022-01-13,"T-Mobile USA, Inc",3
92007767,2022-01-13,AT&T Mobility,1
92007767,2022-01-14,"T-Mobile USA, Inc",3
92007767,2022-01-15,"T-Mobile USA, Inc",4
92007767,2022-01-16,"T-Mobile USA, Inc",3
92007767,2022-01-17,"T-Mobile USA, Inc",2
92007775*,2021-11-25,"T-Mobile USA, Inc",2
92007775*,2021-11-26,"T-Mobile USA, Inc",3
92007775*,2021-11-27,"T-Mobile USA, Inc",4
92007775*,2021-11-28,"T-Mobile USA, Inc",3
92007775*,2021-11-29,"T-Mobile USA, Inc",4
92007775*,2021-11-30,"T-Mobile USA, Inc",3
92007775*,2021-12-01,"T-Mobile USA, Inc",4
92007775*,2021-12-02,"T-Mobile USA, Inc",3
92007775*,2021-12-03,"T-Mobile USA, Inc",4
92007775*,2021-12-04,"T-Mobile USA, Inc",3
92007775*,2021-12-05,"T-Mobile USA, Inc",3
92007775*,2021-12-06,"T-Mobile USA, Inc",4
92007775*,2021-12-07,"T-Mobile USA, Inc",3
92007775*,2021-12-08,"T-Mobile USA, Inc",4
92007775*,2021-12-09,"T-Mobile USA, Inc",3
92007775*,2021-12-10,"T-Mobile USA, Inc",4
92007775*,2021-12-11,"T-Mobile USA, Inc",3
92007775*,2021-12-12,"T-Mobile USA, Inc",3
92007775*,2021-12-13,"T-Mobile USA, Inc",4
92007775*,2021-12-14,"T-Mobile USA, Inc",3
92007775*,2021-12-15,"T-Mobile USA, Inc",4
92007775*,2021-12-16,"T-Mobile USA, Inc",3
92007775*,2021-12-17,"T-Mobile USA, Inc",4
92007775*,2021-12-18,"T-Mobile USA, Inc",3
92007775*,2021-12-19,"T-Mobile USA, Inc",3
92007775*,2021-12-20,"T-Mobile USA, Inc",4
92007775*,2021-12-21,"T-Mobile USA, Inc",3
92007775*,2021-12-22,"T-Mobile USA, Inc",4
92007775*,2021-12-23,"T-Mobile USA, Inc",3
92007775*,2021-12-24,"T-Mobile USA, Inc",4
92007775*,2021-12-25,"T-Mobile USA, Inc",3
92007775*,2021-12-26,"T-Mobile USA, Inc",4
92007775*,2021-12-27,"T-Mobile USA, Inc",3
92007775*,2021-12-28,"T-Mobile USA, Inc",3
92007775*,2021-12-29,"T-Mobile USA, Inc",4
92007775*,2021-12-30,"T-Mobile USA, Inc",3
92007775*,2021-12-31,"T-Mobile USA, Inc",4
92007775*,2022-01-01,"T-Mobile USA, Inc",3
92007775*,2022-01-02,"T-Mobile USA, Inc",4
92007775*,2022-01-03,"T-Mobile USA, Inc",3
92007775*,2022-01-04,"T-Mobile USA, Inc",4
92007775*,2022-01-05,"T-Mobile USA, Inc",3
92007775*,2022-01-06,"T-Mobile USA, Inc",7
92007775*,2022-01-06,AT&T Mobility,1
92007775*,2022-01-07,AT&T Mobility,4
92007775*,2022-01-08,AT&T Mobility,3
92007775*,2022-01-09,AT&T Mobility,4
92007775*,2022-01-10,AT&T Mobility,3
92007775*,2022-01-11,AT&T Mobility,4
92007775*,2022-01-12,AT&T Mobility,3
92007775*,2022-01-13,AT&T Mobility,4
92007775*,2022-01-14,AT&T Mobility,4
92007775*,2022-01-15,AT&T Mobility,3
92007775*,2022-01-16,AT&T Mobility,4
92007775*,2022-01-17,AT&T Mobility,2
92007777,2021-11-25,"T-Mobile USA, Inc",3
92007777,2021-11-26,"T-Mobile USA, Inc",3
92007777,2021-11-27,"T-Mobile USA, Inc",3
92007777,2021-11-28,"T-Mobile USA, Inc",4
92007777,2021-11-29,"T-Mobile USA, Inc",3
92007777,2021-11-30,"T-Mobile USA, Inc",4
92007777,2021-12-01,"T-Mobile USA, Inc",3
92007777,2021-12-02,"T-Mobile USA, Inc",9
92007777,2021-12-03,"T-Mobile USA, Inc",3
92007777,2021-12-04,"T-Mobile USA, Inc",4
92007777,2021-12-05,"T-Mobile USA, Inc",5
92007777,2021-12-06,"T-Mobile USA, Inc",3
92007777,2021-12-07,"T-Mobile USA, Inc",4
92007777,2021-12-08,"T-Mobile USA, Inc",3
92007777,2021-12-09,"T-Mobile USA, Inc",3
92007777,2021-12-10,"T-Mobile USA, Inc",4
92007777,2021-12-11,"T-Mobile USA, Inc",6
92007777,2021-12-12,AT&T Mobility,3
92007777,2021-12-13,AT&T Mobility,4
92007777,2021-12-14,AT&T Mobility,4
92007777,2021-12-15,AT&T Mobility,5
92007777,2021-12-16,AT&T Mobility,4
92007777,2021-12-17,AT&T Mobility,3
92007777,2021-12-18,AT&T Mobility,4
92007777,2021-12-19,AT&T Mobility,4
92007777,2021-12-20,AT&T Mobility,6
92007777,2021-12-21,AT&T Mobility,6
92007777,2021-12-22,AT&T Mobility,4
92007777,2021-12-23,AT&T Mobility,5
92007777,2021-12-24,AT&T Mobility,3
92007777,2021-12-25,AT&T Mobility,4
92007777,2021-12-26,AT&T Mobility,6
92007777,2021-12-27,AT&T Mobility,6
92007777,2021-12-28,AT&T Mobility,6
92007777,2021-12-29,AT&T Mobility,7
92007777,2021-12-30,AT&T Mobility,5
92007777,2021-12-31,AT&T Mobility,6
92007777,2022-01-01,AT&T Mobility,5
92007777,2022-01-02,AT&T Mobility,4
92007777,2022-01-03,AT&T Mobility,6
92007777,2022-01-04,AT&T Mobility,4
92007777,2022-01-05,AT&T Mobility,4
92007777,2022-01-06,AT&T Mobility,6
92007777,2022-01-07,AT&T Mobility,4
92007777,2022-01-08,AT&T Mobility,7
92007777,2022-01-09,AT&T Mobility,3
92007777,2022-01-10,AT&T Mobility,6
92007777,2022-01-11,AT&T Mobility,6
92007777,2022-01-11,"T-Mobile USA, Inc",1
92007777,2022-01-12,"T-Mobile USA, Inc",3
92007777,2022-01-13,"T-Mobile USA, Inc",4
92007777,2022-01-14,"T-Mobile USA, Inc",3
92007777,2022-01-15,"T-Mobile USA, Inc",4
92007777,2022-01-16,"T-Mobile USA, Inc",3
92007777,2022-01-17,"T-Mobile USA, Inc",3
92007784,2021-11-25,"T-Mobile USA, Inc",3
92007784,2021-11-26,"T-Mobile USA, Inc",3
92007784,2021-11-27,"T-Mobile USA, Inc",4
92007784,2021-11-28,"T-Mobile USA, Inc",3
92007784,2021-11-29,AT&T Mobility,2
92007784,2021-11-29,"T-Mobile USA, Inc",2
92007784,2021-11-30,AT&T Mobility,4
92007784,2021-12-01,AT&T Mobility,4
92007784,2021-12-02,AT&T Mobility,4
92007784,2021-12-03,AT&T Mobility,3
92007784,2021-12-04,AT&T Mobility,4
92007784,2021-12-05,AT&T Mobility,4
92007784,2021-12-06,AT&T Mobility,4
92007784,2021-12-07,AT&T Mobility,4
92007784,2021-12-08,AT&T Mobility,5
92007784,2021-12-09,AT&T Mobility,3
92007784,2021-12-10,AT&T Mobility,3
92007784,2021-12-11,AT&T Mobility,4
92007784,2021-12-12,AT&T Mobility,4
92007784,2021-12-13,AT&T Mobility,5
92007784,2021-12-14,AT&T Mobility,4
92007784,2021-12-15,AT&T Mobility,4
92007784,2021-12-16,AT&T Mobility,4
92007784,2021-12-17,AT&T Mobility,4
92007784,2021-12-18,AT&T Mobility,4
92007784,2021-12-19,AT&T Mobility,3
92007784,2021-12-20,AT&T Mobility,4
92007784,2021-12-21,AT&T Mobility,3
92007784,2021-12-22,AT&T Mobility,5
92007784,2021-12-23,AT&T Mobility,3
92007784,2021-12-24,AT&T Mobility,4
92007784,2021-12-25,AT&T Mobility,5
92007784,2021-12-26,AT&T Mobility,3
92007784,2021-12-27,AT&T Mobility,5
92007784,2021-12-28,AT&T Mobility,4
92007784,2021-12-29,AT&T Mobility,3
92007784,2021-12-30,AT&T Mobility,4
92007784,2021-12-31,AT&T Mobility,6
92007784,2022-01-01,AT&T Mobility,4
92007784,2022-01-02,AT&T Mobility,5
92007784,2022-01-03,AT&T Mobility,3
92007784,2022-01-04,AT&T Mobility,4
92007784,2022-01-05,AT&T Mobility,5
92007784,2022-01-06,AT&T Mobility,4
92007784,2022-01-07,AT&T Mobility,4
92007784,2022-01-08,AT&T Mobility,3
92007784,2022-01-09,AT&T Mobility,4
92007784,2022-01-10,AT&T Mobility,5
92007784,2022-01-11,AT&T Mobility,3
92007784,2022-01-12,AT&T Mobility,4
92007784,2022-01-13,AT&T Mobility,4
92007784,2022-01-14,AT&T Mobility,3
92007784,2022-01-15,AT&T Mobility,7
92007784,2022-01-16,AT&T Mobility,3
92007784,2022-01-17,AT&T Mobility,3
92007794,2021-11-25,"T-Mobile USA, Inc",3
92007794,2021-11-26,"T-Mobile USA, Inc",3
92007794,2021-11-27,"T-Mobile USA, Inc",4
92007794,2021-11-28,"T-Mobile USA, Inc",3
92007794,2021-11-29,"T-Mobile USA, Inc",4
92007794,2021-11-29,AT&T Mobility,2
92007794,2021-11-30,AT&T Mobility,8
92007794,2021-12-01,AT&T Mobility,25
92007794,2021-12-02,AT&T Mobility,18
92007794,2021-12-03,AT&T Mobility,11
92007794,2021-12-04,AT&T Mobility,17
92007794,2021-12-05,AT&T Mobility,38
92007794,2021-12-06,AT&T Mobility,24
92007794,2021-12-07,AT&T Mobility,22
92007794,2021-12-08,AT&T Mobility,16
92007794,2021-12-09,AT&T Mobility,13
92007794,2021-12-10,AT&T Mobility,19
92007794,2021-12-10,"T-Mobile USA, Inc",1
92007794,2021-12-11,"T-Mobile USA, Inc",3
92007794,2021-12-12,"T-Mobile USA, Inc",4
92007794,2021-12-13,AT&T Mobility,10
92007794,2021-12-13,"T-Mobile USA, Inc",4
92007794,2021-12-14,AT&T Mobility,53
92007794,2021-12-15,AT&T Mobility,24
92007794,2021-12-15,"T-Mobile USA, Inc",3
92007794,2021-12-16,AT&T Mobility,10
92007794,2021-12-16,"T-Mobile USA, Inc",4
92007794,2021-12-17,AT&T Mobility,49
92007794,2021-12-18,AT&T Mobility,27
92007794,2021-12-18,"T-Mobile USA, Inc",3
92007794,2021-12-19,"T-Mobile USA, Inc",3
92007794,2021-12-20,AT&T Mobility,12
92007794,2021-12-20,"T-Mobile USA, Inc",4
92007794,2021-12-21,AT&T Mobility,42
92007794,2021-12-21,"T-Mobile USA, Inc",2
92007794,2021-12-22,AT&T Mobility,71
92007794,2021-12-23,AT&T Mobility,11
92007794,2021-12-23,"T-Mobile USA, Inc",4
92007794,2021-12-24,"T-Mobile USA, Inc",3
92007794,2021-12-25,"T-Mobile USA, Inc",4
92007794,2021-12-26,"T-Mobile USA, Inc",3
92007794,2021-12-27,"T-Mobile USA, Inc",4
92007794,2021-12-28,AT&T Mobility,9
92007794,2021-12-28,"T-Mobile USA, Inc",3
92007794,2021-12-29,AT&T Mobility,7
92007794,2021-12-29,"T-Mobile USA, Inc",5
92007794,2021-12-30,"T-Mobile USA, Inc",4
92007794,2021-12-30,AT&T Mobility,1
92007794,2021-12-31,AT&T Mobility,11
92007794,2022-01-01,AT&T Mobility,25
92007794,2022-01-02,AT&T Mobility,43
92007794,2022-01-03,AT&T Mobility,22
92007794,2022-01-04,AT&T Mobility,28
92007794,2022-01-05,AT&T Mobility,22
92007794,2022-01-05,"T-Mobile USA, Inc",4
92007794,2022-01-06,AT&T Mobility,43
92007794,2022-01-06,"T-Mobile USA, Inc",2
92007794,2022-01-07,"T-Mobile USA, Inc",4
92007794,2022-01-07,AT&T Mobility,2
92007794,2022-01-08,AT&T Mobility,41
92007794,2022-01-09,AT&T Mobility,55
92007794,2022-01-10,AT&T Mobility,21
92007794,2022-01-11,AT&T Mobility,27
92007794,2022-01-12,AT&T Mobility,22
92007794,2022-01-13,AT&T Mobility,18
92007794,2022-01-13,"T-Mobile USA, Inc",2
92007794,2022-01-14,"T-Mobile USA, Inc",3
92007794,2022-01-15,"T-Mobile USA, Inc",4
92007794,2022-01-16,"T-Mobile USA, Inc",3
92007794,2022-01-17,"T-Mobile USA, Inc",3
92007800,2021-11-25,"T-Mobile USA, Inc",3
92007800,2021-11-26,"T-Mobile USA, Inc",3
92007800,2021-11-27,"T-Mobile USA, Inc",4
92007800,2021-11-28,"T-Mobile USA, Inc",3
92007800,2021-11-29,"T-Mobile USA, Inc",3
92007800,2021-11-30,"T-Mobile USA, Inc",4
92007800,2021-12-01,"T-Mobile USA, Inc",3
92007800,2021-12-02,"T-Mobile USA, Inc",4
92007800,2021-12-03,"T-Mobile USA, Inc",3
92007800,2021-12-04,"T-Mobile USA, Inc",4
92007800,2021-12-05,"T-Mobile USA, Inc",3
92007800,2021-12-06,"T-Mobile USA, Inc",3
92007800,2021-12-07,"T-Mobile USA, Inc",4
92007800,2021-12-08,"T-Mobile USA, Inc",3
92007800,2021-12-09,"T-Mobile USA, Inc",4
92007800,2021-12-10,"T-Mobile USA, Inc",3
92007800,2021-12-11,"T-Mobile USA, Inc",4
92007800,2021-12-12,"T-Mobile USA, Inc",3
92007800,2021-12-13,"T-Mobile USA, Inc",3
92007800,2021-12-14,"T-Mobile USA, Inc",4
92007800,2021-12-15,"T-Mobile USA, Inc",3
92007800,2021-12-16,"T-Mobile USA, Inc",4
92007800,2021-12-17,"T-Mobile USA, Inc",3
92007800,2021-12-18,"T-Mobile USA, Inc",4
92007800,2021-12-19,"T-Mobile USA, Inc",3
92007800,2021-12-20,"T-Mobile USA, Inc",4
92007800,2021-12-21,"T-Mobile USA, Inc",3
92007800,2021-12-22,"T-Mobile USA, Inc",3
92007800,2021-12-23,"T-Mobile USA, Inc",4
92007800,2021-12-24,"T-Mobile USA, Inc",3
92007800,2021-12-25,"T-Mobile USA, Inc",4
92007800,2021-12-26,"T-Mobile USA, Inc",3
92007800,2021-12-27,"T-Mobile USA, Inc",4
92007800,2021-12-28,"T-Mobile USA, Inc",3
92007800,2021-12-29,"T-Mobile USA, Inc",4
92007800,2021-12-30,"T-Mobile USA, Inc",3
92007800,2021-12-31,"T-Mobile USA, Inc",3
92007800,2022-01-01,"T-Mobile USA, Inc",4
92007800,2022-01-02,"T-Mobile USA, Inc",3
92007800,2022-01-03,"T-Mobile USA, Inc",4
92007800,2022-01-04,"T-Mobile USA, Inc",3
92007800,2022-01-05,"T-Mobile USA, Inc",4
92007800,2022-01-06,"T-Mobile USA, Inc",4
92007800,2022-01-07,"T-Mobile USA, Inc",4
92007800,2022-01-08,"T-Mobile USA, Inc",3
92007800,2022-01-09,"T-Mobile USA, Inc",4
92007800,2022-01-10,"T-Mobile USA, Inc",4
92007800,2022-01-10,AT&T Mobility,1
92007800,2022-01-11,AT&T Mobility,4
92007800,2022-01-12,AT&T Mobility,3
92007800,2022-01-13,AT&T Mobility,3
92007800,2022-01-14,AT&T Mobility,4
92007800,2022-01-15,AT&T Mobility,3
92007800,2022-01-16,AT&T Mobility,4
92007800,2022-01-17,AT&T Mobility,2
92007810,2021-11-25,"T-Mobile USA, Inc",3
92007810,2021-11-26,"T-Mobile USA, Inc",3
92007810,2021-11-27,"T-Mobile USA, Inc",4
92007810,2021-11-28,"T-Mobile USA, Inc",3
92007810,2021-11-29,"T-Mobile USA, Inc",4
92007810,2021-11-30,"T-Mobile USA, Inc",3
92007810,2021-12-01,"T-Mobile USA, Inc",3
92007810,2021-12-02,"T-Mobile USA, Inc",4
92007810,2021-12-03,"T-Mobile USA, Inc",3
92007810,2021-12-04,"T-Mobile USA, Inc",4
92007810,2021-12-05,"T-Mobile USA, Inc",3
92007810,2021-12-06,"T-Mobile USA, Inc",4
92007810,2021-12-07,"T-Mobile USA, Inc",3
92007810,2021-12-08,"T-Mobile USA, Inc",3
92007810,2021-12-09,"T-Mobile USA, Inc",4
92007810,2021-12-10,"T-Mobile USA, Inc",3
92007810,2021-12-11,"T-Mobile USA, Inc",4
92007810,2021-12-12,"T-Mobile USA, Inc",3
92007810,2021-12-13,"T-Mobile USA, Inc",4
92007810,2021-12-14,"T-Mobile USA, Inc",3
92007810,2021-12-15,"T-Mobile USA, Inc",3
92007810,2021-12-16,"T-Mobile USA, Inc",4
92007810,2021-12-17,"T-Mobile USA, Inc",3
92007810,2021-12-18,"T-Mobile USA, Inc",4
92007810,2021-12-19,"T-Mobile USA, Inc",3
92007810,2021-12-20,"T-Mobile USA, Inc",4
92007810,2021-12-21,"T-Mobile USA, Inc",3
92007810,2021-12-22,"T-Mobile USA, Inc",3
92007810,2021-12-23,"T-Mobile USA, Inc",4
92007810,2021-12-24,"T-Mobile USA, Inc",3
92007810,2021-12-25,"T-Mobile USA, Inc",4
92007810,2021-12-26,"T-Mobile USA, Inc",3
92007810,2021-12-27,"T-Mobile USA, Inc",9
92007810,2021-12-27,AT&T Mobility,1
92007810,2021-12-28,AT&T Mobility,4
92007810,2021-12-29,AT&T Mobility,3
92007810,2021-12-30,AT&T Mobility,4
92007810,2021-12-31,AT&T Mobility,3
92007810,2022-01-01,AT&T Mobility,4
92007810,2022-01-02,AT&T Mobility,3
92007810,2022-01-03,AT&T Mobility,3
92007810,2022-01-04,AT&T Mobility,4
92007810,2022-01-05,AT&T Mobility,3
92007810,2022-01-06,AT&T Mobility,4
92007810,2022-01-07,AT&T Mobility,3
92007810,2022-01-08,AT&T Mobility,4
92007810,2022-01-09,AT&T Mobility,3
92007810,2022-01-10,AT&T Mobility,4
92007810,2022-01-11,AT&T Mobility,3
92007810,2022-01-12,AT&T Mobility,3
92007810,2022-01-13,AT&T Mobility,4
92007810,2022-01-14,AT&T Mobility,3
92007810,2022-01-15,AT&T Mobility,4
92007810,2022-01-16,AT&T Mobility,3
92007810,2022-01-17,AT&T Mobility,2
92007823,2021-11-25,"T-Mobile USA, Inc",2
92007823,2021-11-26,"T-Mobile USA, Inc",4
92007823,2021-11-27,"T-Mobile USA, Inc",2
92007823,2021-11-28,"T-Mobile USA, Inc",2
92007823,2021-11-29,"T-Mobile USA, Inc",2
92007823,2021-11-30,"T-Mobile USA, Inc",2
92007823,2021-12-01,"T-Mobile USA, Inc",3
92007823,2021-12-02,"T-Mobile USA, Inc",4
92007823,2021-12-03,"T-Mobile USA, Inc",3
92007823,2021-12-04,"T-Mobile USA, Inc",4
92007823,2021-12-05,"T-Mobile USA, Inc",4
92007823,2021-12-06,"T-Mobile USA, Inc",3
92007823,2021-12-07,"T-Mobile USA, Inc",4
92007823,2021-12-08,"T-Mobile USA, Inc",5
92007823,2021-12-09,"T-Mobile USA, Inc",3
92007823,2021-12-10,"T-Mobile USA, Inc",4
92007823,2021-12-11,"T-Mobile USA, Inc",3
92007823,2021-12-12,"T-Mobile USA, Inc",4
92007823,2021-12-13,"T-Mobile USA, Inc",3
92007823,2021-12-14,"T-Mobile USA, Inc",3
92007823,2021-12-15,"T-Mobile USA, Inc",4
92007823,2021-12-16,"T-Mobile USA, Inc",4
92007823,2021-12-17,"T-Mobile USA, Inc",3
92007823,2021-12-18,"T-Mobile USA, Inc",4
92007823,2021-12-19,"T-Mobile USA, Inc",3
92007823,2021-12-20,"T-Mobile USA, Inc",4
92007823,2021-12-21,"T-Mobile USA, Inc",3
92007823,2021-12-22,"T-Mobile USA, Inc",3
92007823,2021-12-23,"T-Mobile USA, Inc",4
92007823,2021-12-24,"T-Mobile USA, Inc",3
92007823,2021-12-25,"T-Mobile USA, Inc",4
92007823,2021-12-26,"T-Mobile USA, Inc",3
92007823,2021-12-27,"T-Mobile USA, Inc",4
92007823,2021-12-28,"T-Mobile USA, Inc",3
92007823,2021-12-29,"T-Mobile USA, Inc",3
92007823,2021-12-30,"T-Mobile USA, Inc",4
92007823,2021-12-31,"T-Mobile USA, Inc",6
92007823,2022-01-01,"T-Mobile USA, Inc",3
92007823,2022-01-02,"T-Mobile USA, Inc",4
92007823,2022-01-03,"T-Mobile USA, Inc",3
92007823,2022-01-04,"T-Mobile USA, Inc",5
92007823,2022-01-04,AT&T Mobility,3
92007823,2022-01-05,AT&T Mobility,4
92007823,2022-01-06,AT&T Mobility,5
92007823,2022-01-06,"T-Mobile USA, Inc",2
92007823,2022-01-07,AT&T Mobility,6
92007823,2022-01-07,"T-Mobile USA, Inc",2
92007823,2022-01-08,AT&T Mobility,3
92007823,2022-01-09,AT&T Mobility,3
92007823,2022-01-10,AT&T Mobility,11
92007823,2022-01-11,AT&T Mobility,5
92007823,2022-01-12,AT&T Mobility,3
92007823,2022-01-13,AT&T Mobility,4
92007823,2022-01-14,AT&T Mobility,3
92007823,2022-01-15,AT&T Mobility,4
92007823,2022-01-16,AT&T Mobility,3
92007823,2022-01-16,"T-Mobile USA, Inc",1
92007823,2022-01-17,"T-Mobile USA, Inc",2
92007828,2021-11-25,AT&T Mobility,3
92007828,2021-11-26,AT&T Mobility,3
92007828,2021-11-27,AT&T Mobility,4
92007828,2021-11-28,AT&T Mobility,4
92007828,2021-11-29,AT&T Mobility,6
92007828,2021-11-30,AT&T Mobility,4
92007828,2021-12-01,AT&T Mobility,4
92007828,2021-12-02,AT&T Mobility,3
92007828,2021-12-03,AT&T Mobility,4
92007828,2021-12-04,AT&T Mobility,3
92007828,2021-12-05,AT&T Mobility,4
92007828,2021-12-06,AT&T Mobility,3
92007828,2021-12-07,AT&T Mobility,3
92007828,2021-12-08,AT&T Mobility,4
92007828,2021-12-09,AT&T Mobility,3
92007828,2021-12-10,AT&T Mobility,5
92007828,2021-12-11,AT&T Mobility,3
92007828,2021-12-12,AT&T Mobility,3
92007828,2021-12-13,AT&T Mobility,6
